,index,CommentsTitle,CommentsStars,CommentsAuthor,CommentsDate,CommentsContent,PurchasemModel_Size
0,638,"







  
  
    Great product and Easy on the Wallet
  
",4.0,Amanda Osborn,"Reviewed in the United States January 20, 2021","









  
  
    
  I bought this product for my Son. He Loves it and said it has like a soft leathery feel to it, unlike the normal controllers and that its quite durable too. He Also stated he Would DEFINITELY recommend this controller to others.

  
",
1,29,"







  
  
    PowerA Spectra Enhanced
  
",4.0,J.W. Stevens,"Reviewed in the United States August 29, 2020","









  
  
    
  After 125 hours with this controller I would recommend this controller, especially for the price. The whole point of this controller is to get the extra buttons on the back for a reduced price and in my case for racing. And for that it serves its purpose. The only thing I miss from my Xbox PC controller is the vibration on the trigger pulls. And I paid the same for the Xbox Pc Version, so I feel like they should have included it in this controller.RGB is fine, if you're into it, but I am not.If you can't afford the huge prices of premium controllers or the price you'd pay for any legit racing wheel,  this is a good compromise for your racing game.

  
",
2,264,"







  
  
    You get what you pay for
  
",2.0,Rawlins R.,"Reviewed in the United States September 28, 2020","









  
  
    
  Directional stick went out a while ago so you can't stand still in game without involuntary moving. I put up with it for a while but then the right trigger literally stopped working completely. You get what you pay for I guess.

  
",
3,206,"







  
  
    Not reliable
  
",3.0,RubyRae,"Reviewed in the United States February 2, 2021","









  
  
    
  I wanted to love this, having an LED machine, but the connection was unreliable out of the box. Despite checking all of the connection points, it was still losing power/connection halfway through matches. Had to switch back to my old Xbox controller.

  
",
4,805,"







  
  
    Don’t waste your money
  
",1.0,Maya,"Reviewed in the United States March 27, 2021","









  
  
    
  Does the work. I bought two and they both don’t woek

  
",
5,333,"







  
  
    Low quality bumbers
  
",1.0,Daniel Borja,"Reviewed in the United States August 11, 2020","









  
  
    
  Not a month has gone by and the LB isn't working already. During one game it was working just fine, next game came and the left bumper decided no to work anymore, doesn't click anymore and feels mushy, unlike the right bumper.

  
",
6,193,"







  
  
    Really bad joystick drift after a month
  
",2.0,Stephanie George,"Reviewed in the United States September 6, 2020","









  
  
    
  My bf loved the controller when he first got it but after a month the joysticks have developed a really bad drifting problem. Its unusable for him at this point, during games he'd be aiming at an enemy and the controller would make his character look straight up or down. (Note: we also have never dropped the controller, or messed it up in any way. We keep it safe on our controller stand)The RGBs are cool though, it sucks that it was only usable for a few weeks.

  
",
7,590,"







  
  
    The control, the lights and the assignable buttons make it competitive
  
",5.0,colley gray,"Reviewed in the United States February 24, 2020","









  
  
    
  This thing is awesome!

  
",
8,356,"







  
  
    Looks cool.
  
",5.0,:),"Reviewed in the United States December 16, 2019","









  
  
    
  I am gifting this, it looks cool and durable. Hopefully this last awhile because the regular remotes are quite expensive.

  
",
9,424,"







  
  
    Brand new, faulty cord
  
",3.0,Dalen Monroe,"Reviewed in the United States February 25, 2020","









  
  
    
  I feel like any wired controller should have a wire that actually works. Instead i have to use a 2 foot cord rather than the 10 foot it came with because something inside of it is broken. The controller its self has no problems that i know of yet but this is aggravating when you are already too close to the screen for comfort. (using for PC not x-box)

  
",
