,index,CommentsTitle,CommentsStars,CommentsAuthor,CommentsDate,CommentsContent,PurchasemModel_Size
0,293,"







  
  
    Very Reliable wifi extender
  
",5.0 ,Ken,"Reviewed in the United States September 2, 2020","









  
  
    
  The range extender works beautifully to extend my signal.  The only thing I had problem with is turning it into MeshAi with Asus router.  not compatible but now buying the TP-Link router which should make it compatible to have same SSID for router and Extender.Keeps signal and never dropped.very happy

  
",
1,593,"







  
  
    Difficult to add to my network
  
",3.0 ,Jazzy 91Amazon Customer,"Reviewed in the United States October 27, 2019","









  
  
    
  Difficult to connect to base. Doesn’t stay connected. It goes from strong signal to no signal. Only have my ring doorbell connected to it. It was very difficult to set up

  
",
2,64,"







  
  
    10x Speed in 2400 sq ft house
  
",5.0 ,Jean Martin,"Reviewed in the United States January 24, 2021","









  
  
    
  We have Fios GB to the house, two story house with basement, about 2400 sq ft. The Fios router is more or less right in the middle of the main floor so signal is pretty solid both 2.4hz and 5.0Ghz throughout the house with full bars of Wi-Fi almost everywhere. My computers are in the room with the Wifi router, so I've never had issues on wifi. My wife was getting some sporadic issues upstairs, and so we thought we'd try this option to see if it would help. I wasn't very optimistic it would make a big impact, but I plugged it in yesterday and her computer up there went from a Speedtest of 11Mpbs to 115Mbps. Choppy performance and Zoom issues gone.  Now I'm getting another one for the basement because the signal consistency is nowhere near as good as I had thought.This was the 1200 Mbps max version, which I bought over the 750 Mbps version thinking I'd want the extra headroom. I think the $30 TP Link version would do probably as well, but this one is really performing well.

  
",
3,245,"







  
  
    doesn't live up to claims
  
",2.0 ,Guvnah,"Reviewed in the United States October 6, 2019","









  
  
    
  I bought this to extend the signal range beyond the confines of my house so i could use wireless components outside by as much as 20 feet or maybe more, since i have a large yard beyond the house.  it seems to do nothing of the sort, and hardly seems to do more than take up a small amount of space at an outlet.  I can't recommend this for anything.

  
",
4,458,"







  
  
    Ok product but some security concerns.
  
",4.0 ,Nathan's Dog,"Reviewed in the United States January 16, 2021","









  
  
    
  Wifi signal was boosted, but secondary wifi channel gives a warning on connection that “security is weak” on the boosted signal.

  
",
5,67,"







  
  
    Not easy install. But Works Great!!!
  
",4.0 ,Amazon Customer,"Reviewed in the United States April 16, 2020","









  
  
    
  I first tried to install using the ""Tether"" app on my iPhone, but the instruction sheet that came with the device left out some steps. Apparently, they assumed (incorrectly) that I already had a TP-Link account, which I had trouble setting up from the App. It kept giving me internet connection errors. I considered calling tech support, but there is none. All support is via their website. So, I went to Option 2 and set it up via a web browser on my computer. This worked fine and I was up and ready to locate the extender in a few minutes.My wi-fi router is located in my office in the front of the house. I have always had trouble getting good solid wi-fi coverage on the back lanai, around 60 feet from the router with several metal stud walls in the way. I first located the new extender around 50 feet from the router, close the back lanai. A minute and a half after plugging it it, ""Voila"" all the lights came on indicating it was getting a good signal from the router and was transmitting both bands successfully.I have tried web surfing, online gaming and file downloading on the lanai and it is as if I'm in the office right next to the router. Couldn't be more happy!

  
",
6,131,"







  
  
    Tp link is a joke.
  
",5.0 ,tomma,"Reviewed in the United States January 27, 2021","









  
  
    
  It will make a mess for your phone to log in your Wi-Fi. Even you put in wifi password correct but somehow it will not work. You will get error messages saying wrong password. I have tried to reset factory on the phone couple times to get back to normal. Setup took two hours make me run around in circles. Finally I give up. Return. I no need technical support because I want something ez enough to set up in 5 minutes max. Tp link is a joke.

  
",
7,494,"







  
  
    Recommend easy to use
  
",5.0 ,William I Floyd,"Reviewed in the United States January 22, 2021","









  
  
    
  Works great and resolved the constant disconnect issues caused by the router being to far away.

  
",
8,359,"







  
  
    Nice for the price
  
",5.0 ,Chris M.,"Reviewed in the United States March 8, 2021","









  
  
    
  I got this to connect my ring doorbell. It did the job and I’ve had no issues to this point. I’ve had it for 4 months now. Will update it anything occurs.

  
",
9,169,"







  
  
    Product doesn’t work consistently - splits bandwidth
  
",2.0 ,Tene Baker,"Reviewed in the United States May 5, 2020","









  
  
    
  Update: 6/8/20 After having this for a few weeks I’ve realized it actually makes my internet worse. It seems to split the bandwidth so none of my network connections work very well. Not a good solution for my house.Original post: It’s very frustrating that this worked when first installed and then doesn’t work later.  This isn’t something I’m really using often. It’s for the rooms at the farthest corner of my house. They are only used if my son or grandkids are over and using the WiFi. The problem is that I don’t want to have to trouble shoot it every time they happen to need it. It’s too late then. I need something that works all the time. I go to use it with FireTV and it can’t find any network. Everything else in my house - including other fire Tv and echo boxes are working so this is just too far away and extender doesn’t do it’s job consistently.

  
",
10,327,"







  
  
    It's a win , win wifi extender 👍🏾👍🏾👍🏾.. I will be ordering another one before the year is out
  
",5.0 ,Cconey,"Reviewed in the United States June 26, 2020","









  
  
    
  I needed this for extra wifi signal from my bedroom to the livingroom. I love it.. I am glad I order this extender.. the instructions needs to be a Lil more detail. I just went to YouTube in it walk me through on what to do.. love the device

  
",
11,23,"







  
  
    So disappointed!
  
",1.0 ,Rome C.,"Reviewed in the United States October 13, 2020","









  
  
    
  Well I ordered this product because i want to make sure that I will get a good WiFi coverage for the whole house .... it turns out this things doesn’t work! It’s WiFi connection is just so unstable. It keeps dropping my devices ! What’s worst was I was blaming my internet service provider... cause I thought it was my internet . So to make sure , I did a process of elimination. First what I did to make sure is I disconnect all my devices from the extender. Then I connect my laptop to the main gateway and run speed test. It work and has aDecent result. Then disconnect my laptop from the main gateway and connect it to the extender... it did connect to the extender and says strong signal but there was no internet going through! It just says loading and any website won’t go through. So dissatisfied and to think I am only connecting 1 device?!

  
",
12,391,"







  
  
    Easy to install, but didn't help one bit
  
",1.0 ,Jon Bius,"Reviewed in the United States February 16, 2021","









  
  
    
  Installation was easy enough with the phone app. But once installed and working, it didn't make a bit of difference. We tried it close to our wifi router, across the room, and in two other rooms. The best we managed to get was a change from ""weak"" to alternating between ""weak"" and ""medium"".

  
",
