,index,CommentsTitle,CommentsStars,CommentsAuthor,CommentsDate,CommentsContent,PurchasemModel_Size
0,101,"







  
  
    One adapter to rule them all!
  
",5.0,Jim,"Reviewed in the United States August 22, 2020","









  
  
    
  I purchased a USB-C a couple months ago, and realized not all hubs are created equal - although it had a USB C pass through port, not all USB-C ports support data & power. Hence when looking again for an all-in-one solution, i am happy to report that the 100w USB-C pass-through works flawlessly (no lag or screen flashes) and finally allow me to have the one cable solution when docking my laptop at home.Since been working from home a lot more, anything I can do to streamline or de-clutter my workspace is a huge benefit to me. Now when I dock my PC, just need to plug in the one USB on the adapter, and ALL my peripherals get connected.  I highly recommend this adapter if you need something reliable or trying to archive the one-cable dream that USB-C can bring.

  
",Color: Black
1,226,"







  
  
    Not too well if heavy using.
  
",3.0,Bavid,"Reviewed in the United States August 4, 2020","









  
  
    
  Item got over heat when I connect it to my phone like in 30 Minutes. After that, the signal getting bad and I lost some frame.I give this item 3 stars because It does it job, transfer the screen to my TV, and I can use it to connect the flash drive to my phone.However, it only work good in the first 30min. When it get the heat up, everything is not good. Lagging, flashing, losing picture, screen yurn black for few minutes.

  
",Color: Black
2,154,"







  
  
    Cool hub for Galaxy s10e
  
",5.0,Gerald H.,"Reviewed in the United States April 15, 2020","









  
  
    
  Awesome little USB c hub. I bought this hoping it would work with s10e and it does, and more importantly lets me use Linux on Dex right out of the box. My only issue was it had problems mirroring the screen, until I plugged in external power. I haven't tried the ethernet or sd card slots yet, but I'm assuming they'll work like everything else so far. Would definitely recommend for the price, much cheaper than some other options on here.

  
",Color: Black
3,12,"







  
  
    Won't keep a Pixel 3 charged, but everything else works great
  
",4.0,Borys B,"Reviewed in the United States March 16, 2020","









  
  
    
  I have the following setup:Monitor -> HDMI -> HubPixel 3 -> USB-C to USB-A cable -> HubPower -> Pixelbook charging cable to USB-C -> HubRouter -> Ethernet -> HubHub -> USB-C -> PixelbookThe Pixel 3 device plugged into the USB-C to USB-A cable is charging slowly. It is stating that it will take 6 hours to go from 38% to 100% with the device not in use. I was hoping to use this hub for mobile software development, which requires my phone to be on. Unfortunately, the hub does not provide enough charging to make this a possibility.EDIT: Aukey sent me a new hub. It still says ""Charging slowly"" when the Pixel 3 is plugged into the hub, even if an external power source is plugged into the USB-C port. The phone estimates that charging from 86% to 100% will take about an hour. I hope that Aukey creates a better hub in the future. I am very satisfied with the rest of the functionality (ethernet, HDMI, availability of USB ports), but I have not tried the SD card slot.EDIT 2: I've noticed that my ethernet has only been running at 100 mbps. I've tried two different cables - Cat7 and Cat5e with no luck. All other wired devices on my network are able to have a gigabit connection.

  
",Color: Black
4,272,"







  
  
    MacbookPro ports upgrade
  
",4.0,L.Lopez,"Reviewed in the United States August 29, 2020","









  
  
    
  Been using AUKEY products for a while. All are good quality and performs as advertised. This 8 to 1,  C port upgrade unit performs flawlessly. Full MacBook compatibility, good ports  speed. Not 5 stars,  cause it heats above my expectations. It's not an oven, but I think probably any component will fail soon, due to the heat generated by the unit.

  
",Color: Black
5,108,"







  
  
    Works perfectly, and it's nice that it comes with it's own bag
  
",5.0,Customer,"Reviewed in the United States July 21, 2020","









  
  
    
  I got this to help with my work from home set up on my MacBook, and it seemed to have everything I need. I especially liked that it has a higher power output than other similar items (which is probably more than I need anyway). The ethernet works fast, and I got regular, good speeds compared to other adapters I have. The rubber feet on the bottom are a really nice detail, and it has a premium feel to it. The cable is a good length. Overall, I think this item is well deserving of it's good praise. I can't think of anything else you could add to this adapter to make it better, save an additional USB-C port.

  
",Color: Black
6,91,"







  
  
    8-in1 Type - C HUB  | Quality Hub  | Everything you need for a HUB | USB - C Power Charge
  
",5.0,Anthony Ramirez,"Reviewed in the United States April 24, 2020","









  
  
    
  Hub 8-in-1 is slim and reliable and offers great value. Other hubs may be cheaper, but offers fewer ports. The 8- in 1 hub was all that was needed to plug in the following for my personal setup: 1- USB (for mouse) 2- USB (for keyboard keyboard) 3- USB-C to plug in the computer charger (worked both on my Mac and PC) 4- Ethernet plug to power my highest speeds instead of using wifi (highly recommend) 5- Other plugs are useful but haven't had a chance to use it with my daily work/ personal setupThe biggest pro for this hub is being able to plug in my USB-C computer charger to the hub. This was able to charge my 2016 Macbook Pro and HP Elitebook.

  
",Color: Black
7,324,"







  
  
    Great usb-c hub. ethernet works for big sur
  
",5.0,A. Jeffrey Cabiad,"Reviewed in the United States November 19, 2020","









  
  
    
  I got this for my new M1 MacBook Air. I had trouble with my ethernet adapter for Big Sur on my old MacBook but the ethernet port works just fine with this product. It comes with a small carrying case which is a nice touch. All in all, I'm very satisfied with the usb hub. The cable that connects to the MacBook is long enough that I plan to use command strips to attach the back of the usb hub to the back of my external monitor to help with cable management.

  
",Color: Black
8,24,"







  
  
    Weird glitch but great customer service
  
",4.0,Amazonian,"Reviewed in the United States January 11, 2021","









  
  
    
  This product ended up not working out for me but I still think Aukey is a quality brand and continue to use many of their other products. Their customer service was prompt, clear, and conscientious. I had some trouble using their website’s complaint submission form (faulty error message) but it eventually sent my message after a dozen attempts. Fortunately all subsequent customer service conversations took place via email.My problem with the product was with all of its USB A ports. They seem underpowered or something because my (Aukey) wireless phone charger would power on and off about every 10-15 seconds. Needless to say, that is not how the charger is supposed to function. It works fine with power blocks and other USB A ports on other computers. My Aukey USB C to USB A nano adapter (comes in a two pack and is just dandy) also works fine with my MacBook and the charger. So it’s the hub. It doesn’t matter which USB A port I tried, same outcome. HOWEVER, the USB A ports did work perfectly with my wireless mouse’s receiver. I tried the Ethernet ports and the power pass through and those also worked fine. Aukey kindly sent me a replacement right away but the same exact thing happened with the wireless charger again so I’m back to looking for a multi-port hub that works with all my common peripherals.

  
",Color: Black
9,39,"







  
  
    One of the best USB-C Hub out there. Super functional, works across ecosystems and connector types
  
",5.0,K. Shah,"Reviewed in the United States May 16, 2020","









  
  
    
  I travel quite a bit for work and working from home these days. I have been looking for a USB-C hub where I can connect multiple devices and free up the connection space on my computer. I have other Aukey products in the house (including car dash cams, charges, cases etc) so it is a trusted brand for me and the connectivity options and price was really good so decided to give this a chance. I'm glad I did.Usage and connectivity:First, I connected the usb-c charging cable from my Lenovo laptop charger as input to power the hub and other devices connected to it. It sits perfectly on my desk, has a very small footprint and I now have a bunch of devices connected to it. My wide screen monitor is connected to it via an HDMI cable. I tested the audio and it is working great. In addition I have got my keyboard and the cable coming out of the usb c hub is connected to the usb-c port on my laptop so everything is working perfectly. Laptop is charging perfectly while all peripherals are working as expected.Look, feel, size and otherThis hub is very slim and has nice matt finish on top. It also came with a little cloth sleeve that I'm planning to store the hub which protects the surface.Overall, I'd say you can't go wrong with this hub and I highly recommend it. Very satisfied with it so far.

  
",Color: Black
