,index,CommentsTitle,CommentsStars,CommentsAuthor,CommentsDate,CommentsContent,PurchasemModel_Size
0,389,"







  
  
    TRASH
  
",1.0,Aseema,"Reviewed in the United States August 5, 2020","









  
  
    
  I don't think this did any good. The wifi network is still the same. The led light turned red because is farther away from the wifi. I don't understand what purpose this serves. I wanted to place this in my bedroom which is away from the router, but the red light turns on. I don't have many power sockets in the apartment to be ""halfway"" from the router. Fails to serve its purpose. $30 down the drain. Also, it is not that quick, it takes time to start. The network keeps dropping, turns red then green, and then red again pretty frequently. don't invest your money in this.

  
",Model: AC750 WiFi Extender
1,157,"







  
  
    Easy to use and useful
  
",5.0,JC,"Reviewed in the United States January 10, 2021","









  
  
    
  I got a wifi extender for my Apple router. Very easy to connect. You simply download the app and follow the instructions/add the device on the app. Set up in about 5 min. I got one since two rooms require internet. Aesthetically, it looks great too which I like. I did a bit of research before buying an extender since I didn’t know which one would work with my Apple router. I just connected to the wifi I had already set up with router. Seamless connection. I actually ended up buying a second for downstairs. I just added the device to the same app. Make sure to get your phone close enough when u add it because the first time I did it, I still saw my first one but when I started over I was able to see the second extender. Also I recommended renaming the second one when you save the new connection. Connect the extender to your wifi with the wifi password, you’ll see both on your app. Happy with my purchase.

  
",Model: AC750 WiFi Extender
2,145,"







  
  
    Works GREAT ! and a very EASY Install...!!!
  
",5.0,Pam Lindberg,"Reviewed in the United States September 7, 2020","









  
  
    
  This was the easiest installation I've ever encountered....and it works great !  I used the WPS method and had it operational in minutes.  My provider is XFINTY....I bought their 3 cube mesh extender and the install was a total nightmare. Range did not improve...and it switched over to 5.0G....and disabled all my 2.4G ""smart devices"". I had to purchase all new 5.0G outlets and reconfigure all my security cameras.. I bought the ""cubes"" directly from XFINITY and returned them and got my money back The TP-Link AC750 boosted my range by at least 50 feet. Best $30. I've spent in quite a while.....

  
",Model: AC750 WiFi Extender
3,187,"







  
  
    If you get a weak wi-fi signal anywhere in your house you gotta buy this.
  
",5.0,Maddielleine,"Reviewed in the United States March 12, 2021","









  
  
    
  I bought this on a leap, really had no idea if it would work. I get terribly weak wi-fi in my bedroom (I have centurylink)Let me tell you I am beyond impressed, it takes minutes to set up the first time, after that it is quite literally smooth sailing. I do my sons distance learning in my room and was having to use the data on my cellphone because the tablet they gave him couldn't get a good signal, we plugged this in there and haven't had an issue since. If I unplug it for any reason I just gotta plug it right back in, I don't have to set it up again. Which is pretty cool. If you are looking around for a good wi-fi extender I really wouldn't look any further. Really, get this one. I can't really speak on how good the tech support is, but that is only because I haven't had a reason to contact them, which is wonderful.

  
",Model: AC750 WiFi Extender
4,435,"







  
  
    Eliminates dead spots and is priced reasonably
  
",5.0,,"Reviewed in the United States May 2, 2020","









  
  
    
  Having done my homework, I had a realistic idea of what speed I would get in the dead zone with my TP-Link extender. But the pleasant surprise is how the overall performance in that dead zone is dramatically improved even at what numerically looks like a slower speed compared to the 300 mb performance of my hardwired desktop. Setup was a breeze, which was also a surprise given the reputation of Comcast routers. But I really need to get a TP-Link router so I can enjoy a mesh setup and not have to switch networks when I go upstairs. Good product at a great price.

  
",Model: AC750 WiFi Extender
5,66,"







  
  
    Miracle WiFi Problem Fixer!
  
",5.0,Milly Nguyen,"Reviewed in the United States February 5, 2021","









  
  
    
  I was skeptical about purchasing this and wasn’t sure if he would  be a waste of money or not but it is great. I installed a Roku tv in my garage which requires WiFi but my garage was too far from my router to get a good signal. I couldn’t watch anything without buffering. This fixed my issue. I put it about half way in between my router and my garage tv. Literally pressed a button on my router and plugged this in and it worked immediately. There was no installation. Took me all of maybe 60 seconds out the box and it was working. It’s like a miracle product really! Would 100% recommend and purchase again! If you’re skeptical, don’t be. Buy it! Well worth it!

  
",Model: AC750 WiFi Extender
6,588,"







  
  
    Did the Job...barely
  
",4.0,eyeonthescreen,"Reviewed in the United States December 27, 2020","









  
  
    
  Although the red light shines steadily, indicating a weak signal, it was enough to keep from losing my streaming connection.  But barely.  On occasion there is still an interruption and reload.  I have a 4300 sq ft house which is probably a bit larger than this product is really set to handle.  If your house is smaller and the ranges are less, then this is a good product for the price.

  
",Model: AC750 WiFi Extender
7,55,"







  
  
    Works great w/ Netgear R8000P. All of these negative reviewers know nothing!
  
",5.0,Rob Zombified,"Reviewed in the United States February 8, 2020","









  
  
    
  I have 600mbps internet and my router maxes at about 400mbps per device over wifi. In my garage we were experiencing buffering because it's the furthest from the router and behind 5 walls. It can handle 3 walls perfectly fine but adding 2 more when moving the office was too much. That 400mbps wifi per device from my router was dropped all the way down to 30mbps - which indicates very significant signal loss. Shows were buffering and Xfinity streaming app likes to shut off due to the iPad reconnecting every few minutes. Frustrating.I plugged in the TPLink RE220 and could not get any of my devices to retrieve an IP address from the device. It said it was connected to my router fine. After investigation I realized I was using a setting on my Netgear router that turn all 3 wifi signals into one name and the router will assign which band you're on. That was causing the issue. Turning off the option on the router immediately fixed the problem and now I have 60mbps+ wifi in the garage with both the Wifi Extender and iPad showing full signal on both devices. I was worried about the internal antennas not giving enough output buy it's essentially doubled my wifi range! They're on sale right now for $23! Anyone complaining that it doesn't work doesn't know anything about networking - or got frustrated and give up.

  
",Model: AC750 WiFi Extender
8,467,"







  
  
    Works but not as expected
  
",2.0,Miriam Maldonado,"Reviewed in the United States June 21, 2020","









  
  
    
  So I live in a small apartment with thick walls. And my router is in a bedroom at the end of the apartment so my signal is horrible in the living room at the beginning of the apartment. So I wanted to try a extender to help with the signal. It works . Just not great. Put it mid way like directed and it seems like it’s still to far. (Remember my apartment is small) tried the kitchen. Not great. So it’s in the bathroom which is closer than the kitchen by maybe 7 inches. And it worked better but 2.4g is red and 5g is green . I still have slow WiFi . I guess I was expecting to much thought it would give me uninterrupted WiFi like in the room but hey something is better than nothing lol

  
",Model: AC750 WiFi Extender
9,158,"







  
  
    Works well but throughput appears to dramatically fall off
  
",3.0,Peter Sivo,"Reviewed in the United States December 24, 2019","









  
  
    
  This was easy to install and provided additional signal to an area of the house that was weak however after multiple tests, my ~200Mbps download speed - when going through the TP-Link - drops off ~30Mbps to  ~60Mbps total bandwidth.  That seems excessive.  I turned off all 2.4Ghz to ensure I was only getting 5Ghz.  I then brought it into the same room as my router and using 2 laptops, connected either directly to my Xfinity WiFi Router (~200Mbps download, ~10Mbps upload) or the TP-LINK (~30 to 60Mps download, ~2 Mbps upload).  This was on 5Ghz, same room as the router with no interference.  So even though it provides a signal to remote areas of the house, the throughput drops off dramatically if that is an issue for you.  If not, then it works great in all other aspects.

  
",Model: AC750 WiFi Extender
