,index,CommentsTitle,CommentsStars,CommentsAuthor,CommentsDate,CommentsContent,PurchasemModel_Size
0,361,"







  
  
    4 of 6 died in skoke alarms within 3.5 months
  
",2.0 ,Smith Family,"Reviewed in the United States March 13, 2018","









  
  
    
  I replaced all my home smoke alarm batteries like always this new Year and have had 4 die since. So 4 out of 6 have failed in a 3.5 month period.So in conclusion these are turning out to be pretty bad batteries. About on part with the ultra cheap batteries from the dollar store or harbor frieght.

  
",Style: 8 Pack 9V
1,393,"







  
  
    Larger size 9V, no leakage warranty, individually shrink-wrapped
  
",2.0 ,The Engineer Critic,"Reviewed in the United States December 13, 2017","









  
  
    
  9V batteries are larger than most, so may not fit in some devices.  Batteries are individually shrink-wrapped, causing extra headache to open each package.  Batteries come with no guarantee against leakage causing damage to whatever they're installed in (unlike the guarantee provided by the Duracell, etc).

  
",Style: 8 Pack 9V
2,76,"







  
  
    Beware the Fit!
  
",1.0 ,G. R. Lewis,"Reviewed in the United States November 21, 2015","









  
  
    
  I have a Carvin electric bass guitar that has, like thousands of other instruments, an electronics module powered by two 9V batteries. When my latest set of Duracells began to fade, I popped in a couple of these and expected to be back in business. Wrong! I got no sound at all. I did the ""tongue test"" to verify that the batteries were alive (yow!), and double-checked I'd installed them properly. Zilch. In desperation I put the old Duracells back in, and they worked just fine.I'm an electronics engineer and this was a problem I had to find. On close examination, here's the only possibility I can come up with: the metal + and - terminals of the Duracell battery project slightly farther from the battery's case than the Amazon's do. Apparently this allows them to reach the two contacts inside the bass. Also, the Amazon battery is a bit thicker than the Duracell, but I don't think that's the source of the problem.These would probably work fine in any application that has an actual battery clip that snaps onto the battery terminals. But for ""drop-in"" installations, you'd better verify that they work.

  
",Style: 8 Pack 9V
3,133,"







  
  
    I was concerned from the reviews but these are the same size as other brands
  
",5.0 ,Alexandra l.,"Reviewed in the United States September 22, 2019","









  
  
    
  I really like the Amazon basics products, so I decided to give these a try. They fit perfectly into my smoke detectors and they are the exact same size as the other brands With which i was replacing them. From prior experience with Amazon Basics, I knew that if they didn’t fit, I would be able to return these pretty effortlessly because they’re customer service is excellent. Very satisfied with these batteries and will purchase Amazon Basics batteries in the future.

  
",Style: 8 Pack 9V
4,161,"







  
  
    One of eight already out of juice
  
",3.0 ,Mamadance,"Reviewed in the United States June 29, 2020","









  
  
    
  Overall, a good value for this type of battery. One battery lost all power less than two weeks after installing. If the rest last longer than 6 years, they’ll be as good or better than the expensive name brands (copper top and bunny). Used in smoke detectors.

  
",Style: 8 Pack 9V
5,44,"







  
  
    These batteries ARE slight larger than normal 9V.  May not fit some standard applications
  
",4.0 ,GeoMan,"Reviewed in the United States January 30, 2021","









  
  
    
  OK very important.  These batteries are a great price and do work fine electrically.  However, they ARE slightly larger than your typical better known brands.  This means in some applications these batteries may not fit.  Since the price and other qualities are good, I would suggest buying the smallest package of them to test in ALL your needed applications to see if they work for you.  They did fit in my wireless switches and volt meters.  They were almost to tight for my smoke detectors and I had to push them in to the point where they are jammed ... not the best but I got them in.  In certain other devices they were maybe just a millimeter or two to long and I had to go to the local drugstore and buy some well known much more expensive brand.  Amazon, love the product, please address the size issue.

  
",Style: 4 Pack 9V
6,140,"







  
  
    Worst battery in the history of batteries
  
",1.0 ,Thaddius,"Reviewed in the United States August 15, 2019","









  
  
    
  I don't write reviews very often, but felt compelled to call these batteries out. I am a big fan of Amazon Basics in general, so I thought I would give these a try to save money over name brands. Used them for smoke detectors and keyless entry system (Schlage). After only 8 months, had to replace each one (6 batteries in total) due to voltage drop down to less than 8.5 volts and devices no longer working. Will try 2nd tier name brand next time. Don't waste your money on these.

  
",Style: 8 Pack 9V
7,367,"







  
  
    Doesn't last, do not buy!
  
",2.0 ,Amazon Customer,"Reviewed in the United States February 26, 2021","









  
  
    
  I purchased these batteries to replace the batteries in the smoke detectors in my house.  Within a few months, one smoke detector is already chirping due to low battery.  The return window has closed so I can't get a refund.  I would not recommend this product.  Pay more and get better quality batteries instead.EDIT: they all went bad later today. I called Amazon and they refunded me. Do not purchase these batteries. They are awful.

  
",Style: 8 Pack 9V
8,339,"







  
  
    These Alkaline Batteries have worked as well and lasted as long as any brand I've used before
  
",5.0 ,Norm,"Reviewed in the United States September 13, 2020","









  
  
    
  These Alkaline Batteries have worked as well and lasted as long as any brand I've used beforeAmazonBasics Batteries always come packaged well in convenient storage boxes

  
",Style: 8 Pack 9V
9,314,"







  
  
    Worst battery ever...
  
",1.0 ,Steve beltrami,"Reviewed in the United States August 20, 2019","









  
  
    
  Worst battery ever!!!  I replaced a duracell battery in my garage door keypad that lasted for 2 years...in 2 months since i have now used 4 amazon batteries in the same keypad..  it only gets used maybe 3 times a week. Don’t waste money on amazon batteries..if i could do zero stars that would be more appropriate

  
",Style: 8 Pack 9V
