,index,CommentsTitle,CommentsStars,CommentsAuthor,CommentsDate,CommentsContent,PurchasemModel_Size
0,343,"







  
  
    Fantastic Watch
  
",5.0,Kevin Blake,"Reviewed in the United States December 10, 2019","









  
  
    
  Fantastic for tracking your running or biking, really great for tracking and improving run times and pace as well. The heart rate sensor isn't the most accurate thing while working out, but I didn't get it for that so no big deal to me really. At rest the heart rate monitor seems pretty close to a good ol' pulse count. Sleep tracking is a little wonky as well. Sometimes the sleep times don't match up with reality, and there's a catagory for REM sleep, but I've had this watch for 4 months and never got a reading on it. Maybe I'm sleeping wrong and not ever actually getting any REM sleep?

  
",Color: BlackStyle: Watch Only
1,532,"







  
  
    Earning badges for Miles
  
",5.0,Amazon Customer,"Reviewed in the United States June 21, 2019","









  
  
    
  Very resourceful, using for cross countrySeason, able to connect with team& set goals & challenges

  
",Color: BlackStyle: Watch Only
2,274,"







  
  
    perfect
  
",5.0,Bob,"Reviewed in the United States January 10, 2019","









  
  
    
  I bought this watch a month ago to track my heart rate & cardio while biking and playing pickleball. i am not a techi guru and i wanted something simple. I can track everything with two buttons before i start my exercise. After my workout I can sync it to my phone and i get a complete view of my heart rate. I think the step count is way more accurate than the Fitbit I had. Plus, I get notifications when I get a text, an email or if someone is calling me. It even tracks my sleep patterns. And I charge once a week with a simple charging cable- no battery to remove. Could not be happier with the watch.

  
",Color: BlackStyle: Watch Only
3,328,"







  
  
    I like it
  
",5.0,Kelsey,"Reviewed in the United States February 13, 2021","









  
  
    
  Love this watch! It has everything I need on it. At first I was worried that I wouldn't like the Bluetooth function (so it can send alerts from my phone). But honestly, it is so handy. I love that I can workout anywhere with it because of its lap and lap pace features.

  
",Color: Frost BlueStyle: Watch Only
4,355,"







  
  
    Mine only functioned 7 days
  
",1.0,Karen Voorhees,"Reviewed in the United States September 28, 2020","









  
  
    
  This product worked for exactly 7 days. When the battery was down to about 15-20% I put it on the charger for the night. Not only did it not charge but it drained the remainder of the battery charge and would not re-charge. I contacted Fitbit customer service and they were of little help and will replace only the instrument itself..I would still need to buy the charger etc....which would be an additional cost to me.

  
",Color: BlackStyle: Watch Only
5,159,"







  
  
    Help!!! Won't charge after 80 days.
  
",1.0,Amazon Customer,"Reviewed in the United States August 12, 2020","









  
  
    
  I had my Forerunner 35 for 2 months, then it un-sync'd from my phone. I had to sync it back by resetting all the stored information. Less than 80 days with the watch, it no longer holds a charge.I look at  Your Orders on my Amazon profile and the last day to return the product was weeks ago. However, Amazon has a support feature to connect me to an ""expert"" (their word not mine).  I connect and am sent to a call center somewhere. The person asks my name and that's it. I heard lots of noise in the background but no one is talking to me. After a few hello(s), I hang up.After 30+ years of running, I only wanted to get my heart rate. Well, that was too much to ask. I will continue using my reliable app on my phone.Garmin and Amazon, you both let me down on this one. I am only out $99 so it is not a huge lost but I will be more skeptical with future purchases.

  
",Color: BlackStyle: Watch Only
6,196,"







  
  
    Unreliable
  
",1.0,Menachem Rubinstein,"Reviewed in the United States February 4, 2020","









  
  
    
  I was planning to this watch for monitoring my pulse during workouts. The readings are erratic and completely irrelevant. I can feel my heartbeat going up, but that is not recorded at all or is delayed by several minutes. Sometimes it shows a very high heartbeat just prior to exercise. I tried wearing it at different locations on my wrist, but that didn't help. Also, the program is awkward. In short, a waste of money.

  
",Color: BlackStyle: Watch Only
7,278,"







  
  
    failed to sync with phone
  
",1.0,gerard mananzan,"Reviewed in the United States November 11, 2019","









  
  
    
  ive had the watch for 7 months , recently the watch have been disconnecting with my samsung phone, Ive had to delete the pairing and reset the watch and delete the records from garmin app on my phone, which was a real disappointment cause I had a lot of  stats. I was able to pair it again, but it disconnected once again, now the watch cant pair with my phone at all!! its pretty useless now with the Garmin app.

  
",Color: BlackStyle: Watch Only
8,71,"







  
  
    Great watch to help activity tracking!
  
",5.0,Curtis E.,"Reviewed in the United States May 4, 2019","









  
  
    
  I like this watch a lot, I seem to have an issue with the sleep tracker, I thought it would automatically know when I was sleeping but I guess not. For example when I take a nap it shows my heart rate drop into my sleeping heart rate but it’s not measured as me sleeping. So idk. But if it know when I plan on sleeping and is scheduled it records it fine. But if I sleep past my predicted time it doesn’t count it as sleep.But for all other purposes I love it! It works great for my runs, walks, and my cycling! I have not had it long but I’m already quite attached to it.Great battery life, it lasts for days, I’ve never run it dead yet but I’ve gone a few days without charging it at all.

  
",Color: BlackStyle: Watch Only
9,279,"







  
  
    Disappointed
  
",2.0,budblitz,"Reviewed in the United States February 14, 2020","









  
  
    
  Was not as advertised, my wife is a runner and use it for workouts but it doesn’t track these as it advertised. She is not pleased with it, she fights with it and she Know prefers not to wear it instead of fighting with it. We’ve had Garmens before and not these problems it is disappointing.

  
",Color: BlackStyle: Watch Only
