,index,CommentsTitle,CommentsStars,CommentsAuthor,CommentsDate,CommentsContent,PurchasemModel_Size
0,463,"







  
  
    Works
  
",4.0,Cynthia,"Reviewed in the United States December 24, 2020","









  
  
    
  Seems to work well, is small and compact. Charges quick and shows when done. Will update review after 3 months use.

  
",
1,84,"







  
  
    Great So Far
  
",5.0,April,"Reviewed in the United States February 4, 2020","









  
  
    
  This product has been great so far. It charges my controllers quickly, the display is bright and it's very easy to determine whether they are charged or not. The only thing is that because the charger is very narrow, I feel like I have to be careful when placing the controllers on there. I have accidentally turned the PS4 back on before, and also dont want to mess up the port which sticks off of the base by not being careful.

  
",
2,339,"







  
  
    Be careful................
  
",1.0,Mays,"Reviewed in the United States June 20, 2020","









  
  
    
  After using this for 1 week my remotes do not work. Followed suggestions on YouTube and Google. Nothing worked. Now have to spend $170 for 2 remotes.

  
",
3,242,"







  
  
    Easy to use charger
  
",5.0,Rachel,"Reviewed in the United States January 9, 2020","









  
  
    
  This PS4 controller charger is great, and so easy to use. I love that it has a light that illuminates to let you know the battery is charged. It doesn’t take up a lot of space either.

  
",
4,38,"







  
  
    Got 2 or more PlayStation remotes? You definitely need this!
  
",5.0,Amazon shopper,"Reviewed in the United States January 3, 2020","









  
  
    
  I don’t like paragraphs, so here we go:- Multiple remotes: If you have a PlayStation and you have multiple remotes, believe me, you need this.- Charge indicator: The red light comes on as soon as you plug in a remote that needs charging. The remote lights up, charges, and then the green light on the charger comes on letting you know it is ready to go.- Speed of charge: The PlayStation remotes seem to charge at the same speed as they would with the wire, which is good because you don’t want to overcharge your battery or burn it up.- Space: This charge is a great size and it can fit right with everything else in your home entertainment center. It does not look like something misplaced because it is small and black.- Bottom line: You need this if you have two or more remotes. You probably can actually get two if you have 4 remotes just to move things along quicker.

  
",
5,254,"







  
  
    Works well
  
",5.0,Katrina Lambert,"Reviewed in the United States February 9, 2021","









  
  
    
  I bought 2 of these because i have small children who break charging ports. These have worked great so far and they are easy enough that with some teaching even small kids can charge the controllers. Uses a usb to micro usb cord and can be plugged into any usb port.

  
",
6,748,"







  
  
    Great value
  
",5.0,ST,"Reviewed in the United States February 26, 2020","









  
  
    
  We bought this to charge our controllers. Great product. Great price!

  
",
7,382,"







  
  
    Compact and Efficient
  
",5.0,Amazon Customer,"Reviewed in the United States January 17, 2020","









  
  
    
  The product is doing well; it charges the controllers pretty fast and it is pretty compact as well.I haven’t found any durability issues after a couple months, but I’ll update the review if anything changes. As of now it’s durable!

  
",
8,323,"







  
  
    Not a great quality
  
",2.0,B-randon,"Reviewed in the United States June 26, 2019","









  
  
    
  Worked great for a couple months but already having some troubles getting the rear charging portion to work. I like the idea and the lights but it is not working out for us

  
",
9,745,"







  
  
    Super convenient and easy to set up!
  
",5.0,Dereck Castellon,"Reviewed in the United States October 6, 2018","









  
  
    
  We used to have issues with the loooong USB cords directly connected to our PS4 while playing, defeating the whole ""wireless"" purpose about PS4 controllers. Since we got this charger and put it near the couch the PS4 controllers are always ready for use!

  
",
10,34,"







  
  
    A good charger but could be better
  
",5.0,R. Sherman,"Reviewed in the United States September 9, 2020","









  
  
    
  I bought this and I don't have any real misgivings about buying it.  It works and one of it's features I really like is that when you plug in a dead controller it shows a red light to indicate which controller is presently charging.  I like that.  What is a constant annoyance is when I have to plug it in it's a bit of a ""lets jiggle the controller until it actually sits on the charging plug correctly"" dance.  A minor inconvenience, but still annoying.  They could have done a better design job to ensure a more seamless transition for charging.  This thing is sturdy, has some decent weight to it, doesn't move all over and I really like the light indicators which stay on.  I'd buy again for a cheap price.

  
",
11,256,"







  
  
    Its okayish
  
",4.0,Ryoko,"Reviewed in the United States May 3, 2020","









  
  
    
  Not bad but doesn't fully charge your controller. Great for casual gamers who only game for a few hours a day. Only charge controller up to 70% which I should had listen to the previous reviews.

  
",
12,451,"







  
  
    Waste of money
  
",1.0,missmmmp,"Reviewed in the United States February 16, 2021","









  
  
    
  Did not work. Tried different charging plugs and even used my own wires. Completely wasted Mohegan

  
",
13,100,"







  
  
    Why Did I Wait 4 1/2 Years To Order This?
  
",4.0,R. Schulze,"Reviewed in the United States July 30, 2020","









  
  
    
  I've only had it for a month in July of 2020, so I have no idea how well it will last in the year(s) ahead, but this has solved the issue of my children plugging in and unplugging controllers without damage.  The guidepost that fits in the 3.5mm jack makes sure the charging port is lined up everytime.  Without a doubt, I'll be purchasing a similar product for PS5.

  
",
14,249,"







  
  
    Nice
  
",4.0,Adam Wylie,"Reviewed in the United States November 7, 2019","









  
  
    
  It works well, charges fast, and everything.  My only gripe is sometimes it's difficult to get the controllers into the ports, and it should come with some better grip on the bottom.

  
",
15,205,"







  
  
    Works intermittently and sometimes not at all
  
",2.0,Melissa Crusan,"Reviewed in the United States March 3, 2020","









  
  
    
  The charger plugs into the PlayStation so it is only charging while the system is on. It also stopped working after having it for about 6 months. Not sure if that’s common with these but I would probably not but this product again.

  
",
16,556,"







  
  
    Best Buy for charging.
  
",5.0,G. Lopez,"Reviewed in the United States August 28, 2020","









  
  
    
  I still use this device to this day, it honestly saves so much time when using multiple controllers. There’s that time when your controller dies mid game, swap it real quick and charge it. It’s responsive, easy to use and charges rapidly.

  
",
17,141,"







  
  
    front indicators dont show actual charge status
  
",4.0,Rahabib/jannaliisaj,"Reviewed in the United States October 17, 2020","









  
  
    
  works, but the front indicators are always green, even if nothing is plugged in.  They worked for a day or two then it just stuck on green.  It makes it hard to tell where the charge status is for the controllers - if they were just plugged in or fully charged.  Otherwise they work.

  
",
18,213,"







  
  
    I would give it zero stars if possible
  
",1.0,Rachel Clough,"Reviewed in the United States June 9, 2020","









  
  
    
  I put my controllers on the charger and the lights were red for a small amount of time then turned green. The controllers did not charge at all. I have already thrown away the packaging; otherwise, I would have sent it back.

  
",
19,730,"







  
    Muy bueno
  
  
",4.0,Agustin,"Reviewed in the United States June 20, 2019","









  
    
  Muy cómodo para cargar los controles

  
  
",
20,570,"







  
  
    DONT WAIST YOUR MONEY
  
",1.0,Charles B,"Reviewed in the United States March 8, 2021","









  
  
    
  A PIECE OF JUNK! I WISH I STILL HAD THE BOX I WOULD SEND IT BACK.

  
",
21,567,"







  
  
    Didn’t last long
  
",1.0,Neal P Campbell,"Reviewed in the United States January 24, 2021","









  
  
    
  Product did not last long before breaking. You are supposed to push the controller down in to the port to charge it, but the port snapped easily, when applying fairly little pressure. Not great quality it seems.

  
",
22,537,"







  
  
    Very convenient
  
",5.0,Cora Snider,"Reviewed in the United States January 8, 2020","









  
  
    
  Super easy to use plugs into your PlayStation or an adapter which everybody has laying around charges are controllers super fast and we love it very much.

  
",
23,55,"







  
  
    No good.
  
",1.0,Nicholas Bogart,"Reviewed in the United States March 26, 2019","









  
  
    
  Says both controllers are fully charged when I know for a fact they are not. Had both controllers on for over 3 hours and nothing. Tried different plugs and wires but still doesn’t work. Keeps lighting up Green but my controllers won’t turn on. Seemed too good to be true. Don’t waste your time or money.

  
",
24,441,"







  
  
    A bit tricky
  
",2.0,Kate,"Reviewed in the United States December 30, 2019","









  
  
    
  This charger only works when the PlayStation is on. It charges really slowly.  My kids can’t get the controllers hooked in quite right in their own.

  
",
25,759,"







  
  
    In Charge
  
",5.0,janderson,"Reviewed in the United States August 6, 2018","









  
  
    
  We've had this charger for months, no complaints.  Works great, lightweight, easy to store!

  
",
26,246,"







  
  
    Overall pretty good
  
",5.0,Maral,"Reviewed in the United States April 14, 2020","









  
  
    
  Plugs right into the console, so no extra plug needed. Placement of the controllers into slots is easy. Durable and good quality. Charging light indicators are a good feature so it doesn’t leave you guessing which one is charged.

  
",
27,374,"







  
  
    Good charger
  
",5.0,Manbearpig,"Reviewed in the United States August 8, 2019","









  
  
    
  I really like this docking battery charger. Seems to charge pretty quickly. Had it about 3 months and nothing weird to say.

  
",
28,13,"







  
  
    2 defective units, just stay away. Not worth the time.
  
",1.0,Max Sullivan,"Reviewed in the United States January 8, 2019","









  
  
    
  I like how you can fit two controllers in a small area and they are kept tidy, however I've gone through two units and neither work correctly.The first unit would only charge a controller in port #2. I've tried switching controllers in case there was an issue with the controller, but only port #2 would charge a controller.  Port #1 would remain lit (green light on face turned on), but would never switch to red to indicate charging like port #2 would.  The indicator light on the controller indicating the controller was charging wouldn't light up either when plugged into port #1. Tried replacing the USB cable that connects the charging station to no avail.After troubleshooting the 1st unit with no luck, I requested a replacement from Amazon. Amazon shipped a replacement out quickly and I received it the next day.  Unfortunately the replacement charging station had the same problem, except with the ports reversed.  Port #2 wouldn't charge anything and port #1 would charge a controller, but only for a few minutes at a time.At this point I've given up on this charging station and have requested a refund.  I suggest you do the same!

  
",
29,580,"







  
  
    Husband is happy!
  
",5.0,Karen,"Reviewed in the United States September 13, 2019","









  
  
    
  I don’t really know about these but my husband is really happy with it lol! So my guess is.. It works!

  
",
30,262,"







  
  
    Saves controllers
  
",5.0,ashley mccall ellis,"Reviewed in the United States March 21, 2021","









  
  
    
  Love this charger. No longer having charging difficulties and wearing out charging port on controllers. Has a tight connection and light indicates charging and charged.

  
",
31,111,"







  
  
    Didn’t work, but they fixed it
  
",5.0,Alex,"Reviewed in the United States May 9, 2020","









  
  
    
  It didn’t work, I plugged it in and charged my controls. They were both low battery. I left them charging for a few hours but the lights didn’t change color and when I checked the batteries on the console they were both exactly the same as when I started to charge them. They didn’t charge at all. Disappointed with the purchase.Update: Although it was faulty the seller reached out to me to make things right. Great customer service.

  
",
32,99,"







  
  
    Not compatible with the ""PS4 Controller ORDA Wireless Gamepad for Playstation 4/Pro/Slim/PC/Laptop""
  
",1.0,Amazon Customer,"Reviewed in the United States August 7, 2020","









  
  
    
  Unless I am completely confused, the ""BEBONCOOL PS4 Controller Charger, Controller USB Charging Station Dock"" is NOT compatible with the ""PlayStationPS4 Controller ORDA Wireless Gamepad for Playstation 4/Pro/Slim/PC and Laptop"".The charging dock has a plastic peg adjacent to the charging connection and there is NOT an equivalent  hole in the ORDA controler for the peg to fit into.There were not any additional parts to act as an adapter. The ORDA gamepad could NOT physically engage with the charging dock.The Amazon ad suggested that the ORDA gamepad was frequently purchased with the BEBONCOOL charging dock, but I could not get the gamepad to physically connect to the charging dock.Sending the BEBONCOOL charging dock back. We will just use the USB cable to charge the ORDA gamepads.

  
",
33,0,"







  
  
    Works great and worth every cent
  
",5.0,JCSMITH,"Reviewed in the United States December 15, 2018","









  
  
    
  My young kids jacked up the micro USB charging ports on the front of the controllers. This charging station was a life saver. The charging ports are much more durable, easier for them to seat to charge, and has the red/green indicator for charging. This was an excellent investment from keeping me having to go buy new PS4 controllers due to the micro USB ports breaking. I highly recommend this above using the standard charging ports.

  
",
34,665,"







  
  
    Buy it
  
",5.0,Jesse S.,"Reviewed in the United States November 13, 2019","









  
  
    
  Nice way to store and charge my controllers. I like the charging display also.

  
",
35,57,"







  
  
    Looks cool but doesn’t actually charge
  
",1.0,Amber,"Reviewed in the United States December 2, 2020","









  
  
    
  I got this because it seemed like a good black Friday deal. When I received the first one it light up with little green controllers and I put one of the controllers on there and let it sit overnight to charge. I immediately noticed that the light didn’t change to red indicating it was charging but decided to wait and see. The next morning the controller was still dead. So I started my return and it gave the option for a replacement. I decided to give them the benefit of the doubt that maybe that one was defective but no, I had the same issue.I only wanted a new one because the base of my old one broke, the charger still works but only on one side. Looks like I’ll be going back to that brand instead.

  
",
