,index,CommentsTitle,CommentsStars,CommentsAuthor,CommentsDate,CommentsContent,PurchasemModel_Size
0,196,"







  
  
    Another great product from Sabrent
  
",4.0,Kelly Zurp,"Reviewed in the United States June 18, 2017","









  
  
    
  I'm very happy with this hub.  It's nice and small and works just great.  I own a Sabrent USB 3.0 hub as well, and my experience with it caused me to select Sabrent for this purchase, too.I would have given it 5 stars, but for one thing.  The cable is very short, maybe a foot or so, which is great for laptops, but I'm using it on a workstation tower that is located under my desk, so I had to get an extension cable for it.  No biggie, and I wouldn't let that stop you from getting this unit.NOTE:  I was having trouble with my Logitech Unifying Receiver when it was plugged into the back of my tower (poor reception from mouse).  I now have the receiver plugged into my Sabrent hub, which is located on my desk's work surface, and it works great!

  
",Size: 4-Port
1,570,"







  
  
    Very nice
  
",4.0,Мартин,"Reviewed in the United States January 6, 2014","









  
  
    
  I have been looking for a USB hub for a while and none were the ""bang for the buck"" I thought they should be. I read the reviews and thought I would try this one.It is nice. It works well and I have quickly filled up each port.The disadvantage of this unit is the length of the cord that runs from the hub to the computer. It is VERY short. I use a laptop and this would be really great if the cord was longer and I could then velcro it onto the lid and when using, the hub is out of the way. I can't do that with this unit. That is a big drawback for me and I do mean BIG however, the price was more than fair for four ports.If it had a longer cord, it would be PERFECT

  
",Size: 4-Port
2,791,"







  
  
    All in all, not bad! Does what it says but with one exception..
  
",4.0,Daniel Rudishauser,"Reviewed in the United States February 19, 2019","









  
  
    
  Looks great and is exactly what I needed. Only reason I gave 4 and not 5 stars is because sometimes the PC won't pick up the device plugged into the hub if you plug it in while the computer is running.  Plug everything you need into the hub and then start your computer to avoid any glitches.  Otherwise it's a great product!

  
",Size: 4-Port
3,622,"







  
  
    didn't last
  
",2.0,MyReviews,"Reviewed in the United States January 27, 2021","









  
  
    
  One by one each leg went bad, only needed two outlets so it took a little while before completely worthless, but wouldn't buy again and certainly wouldn't recommend.

  
",Size: 4-Port
4,681,"







  
  
    deal of the week.
  
",5.0,Lee,"Reviewed in the United States May 30, 2016","









  
  
    
  In regards to the Sabrent 4-port hub with individual power switches and led lights is a great bargain. I have been using it with my lenovo ideapad, if anybody has one you know that there is a lack of usb ports like any other laptop.I've had no problems whatsoever, I attached a magnet from a old hdd so it can attached on the side of my metal cart/desk and not be in the way. As far as transfer speed it does what says it does. solid device at a low price, very satisfied with this purchase.

  
",Size: 4-Port
5,439,"







  
  
    I really like this product, and it's a great value.
  
",5.0,DB Lever,"Reviewed in the United States September 28, 2014","









  
  
    
  I really like this product. I use the USB 2.0 hub as an ON-OFF switch for USB LED lights mounted on my pull-out keyboard and for switching between monitoring my two UPS sources. The lighted switches are a nice touch. I use the USB-3 hub to disconnect my two USB 3.0 BACKUP DRIVES, flash drives, and card reader from my computer. That allows me to physically isolate my backup drives and thus better protect them from malware. I receive a notice from my calendar to reconnect the drive prior to my Acronis backup. Acronis 2014 sends an email when the backup is complete, as a reminder to disconnect the backup drives. Knowing that your backups are safe is truly priceless; and this is done with ""remove hardware"" followed by pressing a button.

  
",Size: 4-Port
6,809,"







  
  
    USB Hub
  
",5.0,Gregory P. Maklae,"Reviewed in the United States January 24, 2021","









  
  
    
  Very easy to use, just plug and go. Cord could be a few inches longer, but still easy to use. Lights let you know which port is active.

  
",Size: 4-Port
7,569,"







  
  
    Useful
  
",5.0,savvysk,"Reviewed in the United States November 1, 2020","









  
  
    
  I use this product to hook up multiple usb devices to my laptop - mouse, keyboard, headphone.I like the idea that I can push on and off the device when not in use without having to unplug the entire hub.

  
",Size: 4-Port
8,407,"







  
  
    Poor quality. JUNK!
  
",1.0,Richard B.,"Reviewed in the United States December 4, 2019","









  
  
    
  Junk. It didn't even last 2 years. It was okay for the first 6 months or so, but then the USB cables that were plugged in would lose contact and weren't working properly. I would have to jiggle the wires for it to work. I would not recommend purchasing it. Spend the extra $10 for a quality piece of equipment instead of this garbage.

  
",Size: 4-Port
9,613,"







  
  
    Compact, well-designed USB hub.
  
",5.0,David,"Reviewed in the United States December 9, 2019","









  
  
    
  Not much to say other than it works quite well. It's been holding up for the past couple years I've been using it. Definitely recommended as a cheap, compact USB 2.0 hub. As other reviewers mentioned, it's a bit tight and you may need to pull a little harder to get the USB cable out, but I don't mind it too much.

  
",Size: 4-Port
10,176,"







  
  
    Why I wanted 2.0 instead of 3.0 for wireless device dongles.
  
",5.0,Wayne,"Reviewed in the United States January 7, 2021","









  
  
    
  I bought this product because USB 3.0 creates signal interference in the 2.4GHz - 2.5GHz range, which happens to be the frequency that Bluetooth and most wireless mouse and keyboard dongles use. So, if you plug those devices into a USB 3.0 plug, you are likely to get intermittent problems with those devices stuttering or not working. With this USB hub, and a USB extension, I am able to plug my wireless mouse, keyboard and Bluetooth dongles in at a safe distance from the USB 3.0 ports, and alleviate that problem.

  
",Size: 4-Port
11,752,"







  
  
    Don't waste your time or money. Useless
  
",1.0,Randy N. Townley,"Reviewed in the United States August 2, 2019","









  
  
    
  This was about as useful as a a block of wood in a steel factory. This would not charge anything that wasn't a simple device. IPhone?? No. IPad? No. Basic headset? Yes. But it charged slow. There is a place for a power supply that probably should have been included. This just was a vapid waste of money. Thankfully I was able to return them for a full refund.

  
",Size: 4-Port
12,543,"







  
  
    Does what I expected
  
",5.0,SueK,"Reviewed in the United States March 1, 2021","









  
  
    
  I've been doing a lot of hybrid bible studies and I needed additional ports for my added microphones, cameras, etc. for my Macbook Air.  This worked just as I needed it to. One thing to note, I couldn't use any of the USB ports on my Macbook when I had this inserted. This was the only device I could use for ports.

  
",Size: 4-Port
13,156,"







  
  
    Great little gadget
  
",5.0,healthnut,"Reviewed in the United States August 10, 2020","









  
  
    
  It is just what I needed, and at a great price!  My macbook only has two USB outlets and these days, with all the Zoom for work, classes, etc., it became necessary to have more than two items plugged in at a time - external microphone, cooling pad for my older computer, the printer, ring light, .....  Now I don't have to unplug things, and that is a welcome help.  I like that I can turn each slot on of off.

  
",Size: 4-Port
14,288,"







  
  
    MUST BUY!!!
  
",5.0,Diane S.,"Reviewed in the United States April 16, 2020","









  
  
    
  I have had a lot of issues with my work laptop not allowing or recognizing my devices with this working from home quarantine. THIS WORKED!!! It gives you extra USB ports which is amazing! This is a MUST BUY!!!

  
",Size: 4-Port
15,182,"







  
  
    Compact and Convenient!
  
",4.0,Carmella,"Reviewed in the United States November 7, 2019","









  
  
    
  Very convenient USB HUB! Definitely needed it to use my USBs on the desktop computer which doesn't have enough built in ports for me. It's small enough to stay out of my way. The only thing about this Hub is that with the type of USBs that I have, I can only use 2 at a time because my USBs are a little to wide to use all 4 ports. That's the only complaint I have.  For me, the chord is just the right length! Happy with my purchase..the price was excellent......I bought 2!

  
",Size: 4-Port
16,611,"







  
  
    I Approve.
  
",5.0,Binh,"Reviewed in the United States September 28, 2020","









  
  
    
  This is the 2nd one i bought in a few years. Reliable product. The first one still works fine. I needed a 2nd one for work.  The cord's length is perfect. Not too long and short enough to my likings.

  
",Size: 4-Port
17,653,"







  
  
    4-port charging station
  
",5.0,gpa,"Reviewed in the United States December 7, 2020","









  
  
    
  The 4-port charging station works well with the LED light.  Charges fast.  the only negative is the 2ft cord...it cannot be moved or reached other than where it is located.

  
",Size: 4-Port
18,647,"







  
  
    Easy to use, works very well
  
",5.0,ZHRØ,"Reviewed in the United States January 22, 2021","









  
  
    
  This product is super easy to use. Plug it in and plug things into it and go. The cord is fairly short, which could be a problem if you need to connect it to the back, but its perfect for me,  since I just ran out of USB ports. Put a piece of tape on the bottom of it to stick it to the computer, and I'm a happy guy. I especially like the individual power buttons for each slot

  
",Size: 4-Port
19,17,"







  
  
    Exceptional USB Hub; Exceeded Expectations
  
",5.0,Jimmy B,"Reviewed in the United States August 4, 2020","









  
  
    
  Because of my home office / studio setup, I needed USB ports in two locations. I purchased Sabrent’s 3.0 USB hub for my recording gear, webcam and game pads; and their 2.0 USB hub for my bluetooth mouse / keyboard dongle and printer.The 2.0 and 3.0 hubs transfer data exceptionally well - no connectivity issues, lag, or playback issues whatsoever. Having an on/off switch per USB port is incredibly convenient due to the number of instruments and mics I use for recording. Both hubs are the same size - they’re slim / compact and easy to keep out of sight.The Sabrent 2.0 and 3.0 hubs together cost me $17 and transfer data for 8 devices simultaneously without a hitch. Having two separate USB hubs allows me to keep all devices connected to my PC and in their proper place.I couldn’t be happier with these hubs, and highly recommend them!

  
",Size: 4-Port
20,492,"







  
  
    I tried another USB hub and it didn't work well - this one's GREAT!
  
",5.0,buleever,"Reviewed in the United States February 13, 2014","









  
  
    
  The laptop I was issued from work only has one USB port - NOT handy!  So a few months back I ordered a Belkin USB 2.0 4-Port Ultra-Mini Hub by Belkin from Amazon which didn't work very well for me.  The things I had plugged in kept losing connectivity. I thought maybe that's just how good it was going to get since I'd never used a hub before.  However I got so frustrated that several weeks back I came back to Amazon and ordered this Sabrent 4-Port USB 2.0 Hub with Individual Power Switches and LEDs and I can't believe the difference.  I have not once lost connectivity with anything I plug into it. 3 of the 4 hubs are currently being used and I'm loving the fact that I don't have to work in frustration any more.  I wish I'd gotten this one first!

  
",Size: 4-Port
21,845,"







  
  
    Great for the Price!
  
",4.0,Brian,"Reviewed in the United States January 1, 2014","









  
  
    
  I was seeking to find a compact, self-powered hub for travel, as the Macboo0k Air is very limited on USB ports, and I've been pleasantly surprised with this gem. It fits neatly into a pocket in my carry-on bag, fits snugly in the port, and thus far has been completely foolproof with everything I've plugged into it.Turning off and on of individual devices is nice, as well. However, if I were to have one suggestion, it would be for a longer cord on the unit itself. The short cable tends to place the hub in some very awkward positions, especially when using the laptop in clam-shell mode (on a vertical stand). Fantastic little budget port for travel, though... Glad I purchased it!

  
",Size: 4-Port
22,846,"







  
  
    Addition to Virtual Learning
  
",5.0,Shakira ,"Reviewed in the United States February 7, 2021","









  
  
    
  I am a virtual teacher this year. I have my wireless mouse and document camera plugged into my computer daily. I recently purchased a wireless keyboard. I only have two usb ports on my computer. I use to have to unplug one device in order to make room for the other. This port has solved my problem and another tool to make virtual learning easier.

  
",Size: 4-Port
23,739,"







  
  
    Very nice USB hub.
  
",4.0,Ernie,"Reviewed in the United States February 26, 2021","









  
  
    
  This is a dandy little 4 port hub. It takes up very little space on your desk and works just fine. I wish the cord was a little longer but still it is a very good value.

  
",Size: 4-Port
24,539,"







  
  
    13months of great service
  
",4.0,Risy,"Reviewed in the United States January 2, 2021","









  
  
    
  Worked great for daily use connecting my flash drive, projection system, and pen-tablet.  After a year, it has failed.  three of the four ports do not work.  Not sure why the middle port is still working, but useless now.  I would buy another, but it could fail in 3 months...

  
",Size: 4-Port
25,612,"







  
  
    Works good!
  
",5.0,Joe S.,"Reviewed in the United States March 16, 2021","









  
  
    
  This device works well! I have a couple midi keyboards, an audio interface, and external hardrive plugged into this that is plugged into my Macbook via Macbook usb adaptor.

  
",Size: 4-Port
26,513,"







  
  
    It works great!
  
",5.0,B.,"Reviewed in the United States August 20, 2014","









  
  
    
  It works! Just be careful about using multiple devices with high power consumption!Do not attempt to put, like, 4 hard drives on this thing! In fact, for something like a USB HDD, I wouldn't exceed one. They use considerably more power than something like a USB Flash Drive, which I think you could stack on without an issue.I actually bought this for my Raspberry Pi, which is a device where you especially need to be conscious about the power consumption of the devices you plug in. But overall, it's a great item for cheap. The switches are a nice touch, with a nice blue glow. It's easy to control what devices are on, without having to unplug them. But do be sure to safely remove them before switching the power off!

  
",Size: 4-Port
27,277,"







  
  
    Great Gadget
  
",5.0,mzgee,"Reviewed in the United States April 5, 2014","









  
  
    
  I love this 4 port hub and it fits my needs to a T.  I hate plugging chargers into the 12 volt plug in the ashtray. My car has an additional 12 volt plug in the boot so I plug this hub in that port and am able to plug my phone and my music usb drive into the port for playback in the car. I haven't found use for the other 2 ports yet but I like the convenience of the flexable cable that's long enough to rest comfortably on the floor of the boot without a bulky cable intruding into storage space.  I only turn on the two needed ports and keep the other two turned off.  It does everything I need it to do and because it is so light weight, I plan to purchase another one for my tablet dock. Most multi port hubs I've purchased would only allow me to use 2 ports at a time but not so with this one. When my friend's phone went dead on one of our out of state shopping trips, we were both able to charge our galaxy phones without any problems or decreased charging capacity.

  
",Size: 4-Port
28,627,"







  
  
    New Laptops only one USB port!
  
",5.0,Bruce Gonsalves,"Reviewed in the United States February 10, 2021","









  
  
    
  I like that by adding 4 port USB to the new Laptop ( 2 USB ports), one taken up with a wireless mouse. I can charge my earbuds, iPhone, and still have 2 more ports if needed!

  
",Size: 4-Port
29,521,"







  
  
    Handy hub
  
",4.0,Devin L. Ganger,"Reviewed in the United States October 11, 2016","









  
  
    
  Great accessory for laptops and portable systems. I use multiple of these to control speakers, headsets, and ham radio accessories on my laptops -- I use a single USB port on the laptop and can freely activate, de-activate, and swap the various adapter cables I need. Also useful for powering on/off USB accessories that don't have a switch of their own (speakers, etc.). GREAT for low-speed, low-power accessories and for providing just that little extra bit of standoff for flash drives.If they came with some hook-loop tape or some other adhesive, they'd be a perfect 5.

  
",Size: 4-Port
30,412,"







  
  
    Pleased with USB Hub
  
",4.0,,"Reviewed in the United States December 14, 2013","









  
  
    
  The company where I am employed replaced my previous laptop plus docking station (which provides additional USB ports) with a new laptop without docking station. The new laptop (for which I am grateful) has only three USB ports which, in my workplace, are required for external mouse, keyboard and headset. This left no USB port available for flash drive, webcam or other peripheral device.The Sabrent 4-Port USB Hub has proven to be a cost-effective solution for expanding the USB ports available on my laptop.Delivery was prompt and the product is functioning as advertised.I was particularly pleased to receive a personalized follow up email from Sabrent Customer Satisfaction department offering support and assistance with the product if needed. It is refreshing to find such post-sales customer focus.

  
",Size: 4-Port
31,593,"







  
  
    Perfect for multiple thumb drives
  
",4.0,thomas fox,"Reviewed in the United States April 14, 2020","









  
  
    
  I like that I can turn on any or all of the ports whiles leaving the others off. It is small, light, and well built. I would give 5 stars if the usb ports were slightly further apart. Some flash drives are too wide to fit side by side on this.

  
",Size: 4-Port
32,619,"







  
  
    Sabrent 4-Port USB Hub  got my vote 5 stars
  
",5.0,Huey,"Reviewed in the United States March 9, 2016","









  
  
    
  This device has worked out better than expected having a laptop with limited USB ports I was looking for something like this and it has filled the bill. I have a wireless mouse which needed a port and a new cooling fan which also needed a USB port  and a portable drive My passport . So with all the demand this Sabrent product has been a savior and works with all these units. I highly recommend this product and I was contacted by the company to see if I was having problems with their product not many companies go that to insure that their device is working to your satisfaction .

  
",Size: 4-Port
33,796,"







  
  
    Didn't charge my phone
  
",1.0,Public Name,"Reviewed in the United States May 6, 2020","









  
  
    
  I have an extension cord from the outlet to my desk. I usually use a block and then charge my phone. Thought this would be a great addition so I could charge multiple things (and it looks cool.) but it didn't work.

  
",Size: 4-Port
34,533,"







  
  
    Good USB port
  
",5.0,Renita Miller,"Reviewed in the United States February 10, 2021","









  
  
    
  I purchased this as my work Lenovo laptop doesn't have enough ports.  I needed the extra for a desk lamp and fan.  Need to be comfy while working from home.  Leaves 2 extra ports if I need to charge my phone, etc.,

  
",Size: 4-Port
35,620,"







  
  
    Lemon-Quality
  
",2.0,Amazon Customer,"Reviewed in the United States March 17, 2021","









  
  
    
  I needed a hub for my work computer and this had looked promising. I've used it daily for the past few weeks and it started out great. However, the past few days I am  not having issues where it keeps randomly disconnecting and my computer gives me malfunction errors. This is a real bummer given that my bluetooth mouse and headset are run through it. I tried to save a few dollars and now I have to find another hub that works more consistently.

  
",Size: 4-Port
36,509,"







  
  
    Works Well
  
",5.0,Marie L.,"Reviewed in the United States February 3, 2021","









  
  
    
  So far it works just as a USB hub should. The power buttons are a bonus, so the camera we use it for can easily be turned off when not in use without having to plug and unplug every time.

  
",Size: 4-Port
37,861,"







  
  
    compact size
  
",5.0,S. C. R.,"Reviewed in the United States September 11, 2019","









  
  
    
  Surprised by the compact size. This works well if you have limited space. Like the on off feature. It allows you to plug in multiple flash drives. And select which you want to use. This hub has a good price. So far I am pleased with the performance.

  
",Size: 4-Port
38,542,"







  
  
    Accomplishes what I need it to do
  
",4.0,Christopher G.,"Reviewed in the United States December 25, 2018","









  
  
    
  I bought this to use on my Xbox One. I needed it because the Xbox only has one USB port. I have four different things plugged into it and they all had no problems being powered or connecting to the Xbox. The different things I have connected to it is a keyboard I use to write messages (some games now allow the use of mouse and keyboard), a mouse, a charging cable for my controller, and an external hard drive for game storage.

  
",Size: 4-Port
