,index,CommentsTitle,CommentsStars,CommentsAuthor,CommentsDate,CommentsContent,PurchasemModel_Size
0,762,"







  
  
    The perfect card for the Nintendo Switch!
  
",5.0 ,Chad S.,"Reviewed in the United States October 21, 2018","









  
  
    
  I got this for my Switch and you cannot beat it for the price. It doesn't take long to fill up the 32 gigs of internal storage, and if you buy a lot of digital games I highly recommend getting at least an 128 gig card. But the way the prices of these cards are dropping and with the holidays coming up, I'd keep an eye out for another deal on these 200 gig ones. You'll be glad you have the extra room.Also, I didn't rate the durability of the card, as I haven't had it nearly long enough to comment on that.

  
",Capacity: 200GB
1,648,"







  
  
    Failed after 1 year in Dashcam
  
",1.0 ,mBrane,"Reviewed in the United States November 28, 2019","









  
  
    
  I used this microSD in my dashcam.  It developed errors that could not be fixed and drive could not be formatted.Of note, it made my Thinkware dashcam malfunction (eg. the camera would spontaneously reboot, not boot up correctly, etc.).  I think that this behavior would happen with *any* defective SD card from any manufacturer.  Once I replaced the card, the dashcam performed as expected.

  
",Capacity: 128GB
2,642,"







  
  
    For all the space it have it not fast enough for my DJI mavic 2 zoom
  
",1.0 ,MORAN,"Reviewed in the United States September 11, 2020","









  
  
    
  The micro 128 GB SD didn’t work up to expectation & it no good what I needed it for,I placed it into my mavic 2 zoom and it wasn’t fast enough to record video because when I inserted the micro as into my aircraft and check why it was recording terrible mymavic 2 say it was to Slow so I had to buy another micro as card with was 64 GB extreme plus class 3

  
",Capacity: 128GB
3,283,"







  
  
    Legitimate Sandisk card
  
",5.0 ,Bill,"Reviewed in the United States June 22, 2019","









  
  
    
  I have seen some complaints that these cards might be phony knock-offs. Admittedly, my purchase here was for ""only"" 32GB cards, but the complaints made me nervous, so I bought several cards directly from Sandisk. After paying a bit more and receiving micro cards that did not include adapters, I wish I had bought them here at Amazon, because their capacity and speed were no different, both for 64GB and 32GB of this particular card type. I can't promise for all cases, because I have had a number of fakes from other sources, without the labeled capacity or so slow that they weren't worth using and literally went to the trash. However, Amazon seems to have consistently sold me a valid product. I hope this is not just a matter of luck.

  
",Capacity: 32GB
4,595,"







  
  
    128GB card testing at 50/70 MB/sec
  
",4.0 ,G. Gutierrez,"Reviewed in the United States September 27, 2018","









  
  
    
  I purchased the 128GB micro SD card and it consistently writes at around 50 MB/sec, reading at 70 MB/sec via USB 3.1 (using AJA System Test). The included full-sized SD adapter, however, barely allows writes at 5 MB/sec. Like another reviewer whose adapter actually melted, I probably received a bad one. I don't intend to use it, so that's no problem, but I would hesitate to buy one of these if I did plan on using the adapter. Aside from that, it appears to be a legitimate SanDisk card and I expect it to last. If that changes, you can bet I'll edit this review.

  
",Capacity: 128GB
5,393,"







  
  
    These are the best!
  
",5.0 ,Leah,"Reviewed in the United States June 27, 2020","









  
  
    
  Used this as a memory card for my switch. Do NOT, I repeat, DO NOT purchase a Nintendo brand memory card for the switch. The regular SanDisk ones, like the one here, are MORE BANG FOR YOUR BUCK by a longshot and work just as well. The nintendo ones are overpriced, and are just SanDisk memory cards with their name.

  
",Capacity: 256GB
6,183,"







  
  
    i love this 128 GB memorystick now....
  
",5.0 ,,"Reviewed in the United States August 11, 2020","









  
  
    
  i recently decided to buy myself this 128 GB memorystick for the times when i film an awful lot and want to film in HD. i used to worry about having a memorystick with so many GB, because i thought if something would go wrong i'd lose it all at once, but the 16, 32 GB filled up too fast. i have a couple of YouTube channels and am filming a whole lot. What i do is i put the projects on the computer after a few videos i film and so save the projects. i like all of these SanDisk memoysticks because they never really fail. We tried to buy one from China once and filled it up and then there was nothing on the memorystick. What did we save, but about $5.00. Some of our surveillance cameras take a 128 GB. Getting them from Amazon Prime is so great. What would we do without Amazon? Sabiene :)

  
",Capacity: 128GB
7,16,"







  
  
    Not for use with a 4K camera!  Too slow
  
",1.0 ,,"Reviewed in the United States August 22, 2018","









  
  
    
  I purchased this memory card for use with a 4K GoPro camera.  While recording, the video skipped and pixelated.  When I went to replay the video, it gave me an error.  I switched to a class 3 memory card (this is class 1) and didn't have any of those problems.  I wouldn't recommend this memory card because of its slow speed.  It says up to 98mb per second, but it didn't reach that for me, unless I just got a bad card.  Spend the extra money and get a class 3 card; it will be worth it.If you found this review helpful, please show some love by clicking the ""Yes"" button below.  If not, click “No”.  It really helps me to know which of my reviews you guys and gals like and dislike!  Thanks for reading!

  
",Capacity: 32GB
8,654,"







  
  
    Good Legit 256GB SanDisk SD Card
  
",5.0 ,DarthSweetTooth,"Reviewed in the United States January 9, 2020","









  
  
    
  Always afraid of buying memory cards from the net but since I was buying from Amazon & not a 3rd party, figure why not? Definitely made sure I was buying from Amazon directly & turned out to be good real memory card so far with no problems. Weird it says 256GB but when you check it out on a device or something, it only reads 238GB. Still plenty of memory for my dash cam to last a good long while.

  
",Capacity: 256GB
9,494,"







  
  
    Never could get it to work for me at all :(
  
",1.0 ,L. Rogers,"Reviewed in the United States July 1, 2020","









  
  
    
  This is the first time I got a sd card thur Amazon site and it will be the last time I will get a sd card on this site. When I got this sd card for my Nintendo Switch to used when I put it in it  never recognize the card at all. I try to put in several times and it get the same results. I even try to reformatted and it never recognize it.  I send this back and I'm now waiting for my refund so thankful Amazon does have that policy in place I would be stuck with a non working card that I couldn't even used. I got another sd card from another site that I got my sd cards before and it work good for me. I also want to add this is the first time I had a sd card that never did work for me. I also hope this is the last time.

  
",Capacity: 512GB
10,515,"







  
  
    Defective right out of the gate
  
",1.0 ,Brent A. Feathers,"Reviewed in the United States May 6, 2019","









  
  
    
  I bought this for use in either a smart phoneMotorola G5 Plus) orr tablet (Galaxy Tab A 8.0 SM-T380... Or HP Slate 7).On the Android devices, no matter how many times I format and attempt to download Google Play Music (7000+ songs I have purchased), the the downloaded songs keep fluctuating and the process never completes.  Clearly, this is a defective unitNot very happy.  Amazon needs to police its vendors more carefully.

  
",Capacity: 256GB
