,index,CommentsTitle,CommentsStars,CommentsAuthor,CommentsDate,CommentsContent,PurchasemModel_Size
0,747,"







  
  
    Not worth it.
  
",1.0,jessalyn howe,"Reviewed in the United States March 30, 2020","









  
  
    
  When I first opened it it looked fine but then I went to turn it on and it took like an hour to even get it on. After that I went to charge the phone and it says it's on 1 percent all the time and when I have it on the charger it doesn't do anything and I've tried with 2 chargers. I'm debating on whether I should pay to fix it or just return the phone because it's so impractical and doesn't work even close to right.

  
",Size: 64GBColor: GoldService Provider: All CarriersProduct grade: Renewed
1,635,"







  
  
    It’s worth it
  
",5.0,Summer,"Reviewed in the United States July 9, 2019","









  
  
    
  It was in perfect condition. Works perfectly. All features work. Battery life is great. Fingerprint works great. Absolutely no problems. I connected my phone to Metro.

  
",
2,140,"







  
  
    Phenomenal phone, I am very pleased with it!
  
",5.0,fred,"Reviewed in the United States June 8, 2020","









  
  
    
  To begin , my seller was Chubbiestech, the phone arrived two days early in the AmazonRenewed box, included was a charger, cord, screen protector, and sim tool. The phone itself was pristine, absolutely spotless. Zero scratches, dents, or marks. And it has 91% of it's battery capacity. the phone functions perfectly, it arrived in such a condition that i would have thought it was a brand new phone straight from the Apple store!. I had been reading some of the concerning negative reviews and decided to purchase this phone, i do not regret it one bit. i am very pleased.

  
",Size: 64GBColor: Space GrayService Provider: Fully UnlockedProduct grade: Renewed
3,702,"







  
  
    Better than expected!
  
",5.0,Amazon Customer,"Reviewed in the United States August 26, 2020","









  
  
    
  Very pleased with the quality and condition of the phone - a few scratches around the top of the phone, by my case covers them. My phone even arrived a day earlier than expected - even with a hurricane looming! My new phone was easy to set up and it have all of the info from my old phone transferred. Would definitely recommend this seller! The even included a screen protector!

  
",Size: 256GBColor: GoldService Provider: Fully UnlockedProduct grade: Renewed
4,621,"







  
  
    Apple products are a reliable - good investment
  
",5.0,Barbara Deaton,"Reviewed in the United States October 13, 2020","









  
  
    
  I like the reliability of the Apple cell phone - the fingerprint reader is a time saver and is safer than passwords- battery life so for good

  
",Size: 64GBColor: RedService Provider: All CarriersProduct grade: Renewed
5,765,"







  
  
    Nice phone
  
",5.0,Lars,"Reviewed in the United States February 18, 2021","









  
  
    
  So far, all is good. Set up wand transfer went smoothly and phone is operating well.  It was in great shape.

  
",Size: 64GBColor: Space GrayService Provider: Fully UnlockedProduct grade: Renewed
6,350,"







  
  
    Great RED color; Poor Battery life
  
",2.0,Grimone,"Reviewed in the United States October 17, 2020","









  
  
    
  Loved the RED, Hated low battery life (Apple recommends replacement @ 80% approx. $80 fee) No ear phones ($26 @ Walmart) I'm having problems with the finger print recongination feature. Fat fingers, poor reader abilites, I'll have to return the phone if my teck. can't fix this. PHONE RETURNED

  
",Size: 64GBColor: RedService Provider: All CarriersProduct grade: Renewed
7,299,"







  
  
    Works as well as the iPhone 7 it replaced.
  
",5.0,JimBob,"Reviewed in the United States November 26, 2019","









  
  
    
  As the title says, works as well as the iPhone 7. Replaced it because I thought a problem was hardware related (turned out it wasn’t). Do like the expanded 64 GB memory over the 32 GB memory of the 7 because I can have my entire music library onboard. Use music, podcasts, calendar, all of it. Signing in to my account, the phone filled with all my apps and data. Honestly don’t notice it’s much faster with updated chip and I seldom use the camera, so newer features don’t make a significant difference to me but bottom line is is works as well as I’m used to. Will use it until I upgrade to iPhone 12 when that comes out, so I can be ready for 5G when it really it deployed and working (most places have little to no 5G, regardless of what the ads say).

  
",Size: 64GBColor: RedService Provider: All CarriersProduct grade: Renewed
8,63,"







  
  
    Good experience for me!
  
",5.0,Amazon Customer,"Reviewed in the United States February 4, 2020","









  
  
    
  I had a great experience with this purchase thus far. After reading some reviews about possible issues I was concerned and contacted seller. They responded quickly (10-20min) with multiple questions I had and related information about the T-Mobile only iPhone I had purchased and made me feel very comforable with the purchase. A+ customer service was my experience and the phone is in great shape for ""renewed"". Will update if needed. With phone and network carriers it pays to do a little homework sometimes.

  
",Size: 64GBColor: Space GrayService Provider: T-MobileProduct grade: Renewed
9,239,"







  
  
    Shutter sound aside is great phone and good value
  
",5.0,Coghan,"Reviewed in the United States February 19, 2020","









  
  
    
  Yes the shutter sound can’t be turned off but by just using Live mode to take photos that is resolved. The phone was for my wife and she likes the shutter sound (who knows why?) so zero problem either way. Phone arrived indistinguishable from new. Shiny and scratch free. Setup was easy. SIM card from old phone worked perfectly. Charged extremely fast and battery seems to last a long time. We added the extended warranty. A 256GB phone for less than $300 can’t be beat.

  
",Size: 256GBColor: Space GrayService Provider: AT&TProduct grade: Renewed
