,index,CommentsTitle,CommentsStars,CommentsAuthor,CommentsDate,CommentsContent,PurchasemModel_Size
0,73,"







  
  
    The hdmi output has problems
  
",3.0,Mark Azali,"Reviewed in the United States March 6, 2021","









  
  
    
  This is a nice but I can’t possibly give it more than 3 for not completely working. The Ethernet works fine but the hdmi causes our MacBook to constantly flicker. We have have a separate usb c to hdmi adapter and it works just fine

  
",Color: Grey
1,298,"







  
  
    Perfect for what I needed
  
",4.0,Larry Janousek,"Reviewed in the United States October 27, 2020","









  
  
    
  I needed a C hub for my daughter when she is doing remote school work with her chromebook. I love the small size. Great product for the price.

  
",Color: Grey
2,153,"







  
  
    5.0 out of 5 stars Very fast ethernet and connects easily to all ports
  
",5.0,DIego,"Reviewed in the United States September 18, 2020","









  
  
    
  this Adapter is great even tho it is small. it has all the ports necessary. I use it with MacBook pro which only have usb C port so this was a must need for me. and trust me this work very good and fast. I usually use this to connect my mac to external monitor and to charge my Samsung phone also. So this is so helpful to me and works great.

  
",Color: Grey
3,194,"







  
  
    Perfect solution for my connectivity
  
",5.0,"""Loopydloop""","Reviewed in the United States September 7, 2020","









  
  
    
  This item did the trick for me. Well made and does what it is supposed to do.

  
",Color: Grey
4,131,"







  
  
    Sleek little hub
  
",5.0,Robbie Gomez,"Reviewed in the United States November 12, 2020","









  
  
    
  First, the tech, adds USB 3.0 ports to your USB C MacBook pro (in my case). Adds wired ethernet. and it matches my space gray machine! Recommended!

  
",Color: Grey
5,168,"







  
  
    Small and comapct
  
",5.0,RYAN P GALLEGOS,"Reviewed in the United States July 30, 2020","









  
  
    
  this item is small and compact and does what it supposed to do.  allows multiple input sources.  great to add to a laptop or even a tesla vehicle.

  
",Color: Grey
6,239,"







  
  
    The performance is very stable
  
",5.0,Susan ayers,"Reviewed in the United States August 22, 2020","









  
  
    
  After you get the hand, open it to see the appearance. You are satisfied. You can feel the hand when you hold it. It feels good. The quality of the product is very good. The performance is very stable.

  
",Color: Grey
7,261,"







  
  
    Connectivity and Data Transfer.
  
",5.0,pams,"Reviewed in the United States March 14, 2021","









  
  
    
  A nice affordable hub for my MacPro! It worked well so far.

  
",Color: Grey
8,282,"







  
  
    Works well, as advertised
  
",5.0,Emily,"Reviewed in the United States October 27, 2020","









  
  
    
  like it because it has ethernet connection which most others dont

  
",Color: Grey
9,130,"







  
  
    Excellent Product - Exceeded Expectations!
  
",5.0,Will Gallagher,"Reviewed in the United States August 17, 2020","









  
  
    
  I am already very pleased with the product! It arrived well packaged & I must not have read over the details too much before purchasing this but I'm trilled it is made of metal and not plastic like so many other dongle products. Feels solid & durable. I use it primarily for power (USB-C) and ethernet, but appreciate having the HDMI & USB-A ports for the rare instances that I need those. I highly recommend this product.

  
",Color: Grey
10,292,"







  
  
    Works as expected
  
",5.0,ksha1547,"Reviewed in the United States September 25, 2020","









  
  
    
  All ports work, ethernet, usb ports, hdmi. Great product.

  
",Color: Grey
11,284,"







  
  
    Great product love it
  
",5.0,Almightyone,"Reviewed in the United States August 11, 2020","









  
  
    
  This is everything I wanted I'm a usb c hub for my pixelbook. It's thin and gets the job done. Love that it can charge pixelbook at the same time

  
",Color: Grey
12,49,"







  
  
    High Pitched Noise with PD after done charging, will overheat
  
",2.0,E.S.,"Reviewed in the United States February 1, 2021","









  
  
    
  It works wonderfully so far.Haven't done any high capacity transfers yet, so I cannot comment on the speed.However, I have noticed that it will emit noise after the target device is fully charged and PD is connected.Because said noise is unbearable for me, I have brought the rating down by two stars.Otherwise, I am currently happy with this product, and if the noise wasn't a thing, I would have given 5 stars.Update: After being used for a while with power delivery turned on, the hub will stop working, and must be disconnected and reconnected. I would assume that stops working due to the generated heat going across some threshold, and works best cold. As it is still functional for periods of time, it gets two stars, not one.

  
",Color: Grey
13,115,"







  
  
    Dual monitor, dex, and nintendo switch
  
",5.0,Tohru,"Reviewed in the United States January 25, 2021","









  
  
    
  It works as it listed and more.  It able connect to external monitor in extend mode (windows), Samsung Dex (5 apps open), and Nintendo Switch. Heat despesation is good, not burning like other.

  
",Color: Grey
