,index,CommentsTitle,CommentsStars,CommentsAuthor,CommentsDate,CommentsContent,PurchasemModel_Size
0,413,"







  
  
    Great TV
  
",5.0 ,Jennifer B.,"Reviewed in the United States August 28, 2020","









  
  
    
  Very pleased with this TV.  Really like the Roku feature.  It was easy to set up. I have Netflix, Hulu and Prime and it was easy to put in my passwords and have access to them.  Plus a lot of other short cuts and features.  I needed a smaller TV for my cabinet and this fit perfectly.

  
",
1,132,"







  
  
    Does not work with Spectrum
  
",1.0 ,righthefirsttime,"Reviewed in the United States January 25, 2021","









  
  
    
  We bought this tv for our workout room, and intended to download the Spectrum app for streaming our cable channels. Despite this listing’s claims that the Spectrum app is available on this TV, it is NOT! Those are false claims. Turns out, Roku decided not to renew their contract with Spectrum, with zero consideration for millions of their customers who get their cable and internet from Spectrum. So we cannot stream our Spectrum channels on our brand new tv. It’s worthless and being returned. My opinion of this company is filled with four letter words.

  
",
2,14,"







  
  
    Everything I wanted in a value TV
  
",5.0 ,Christopher Estep,"Reviewed in the United States January 24, 2019","









  
  
    
  No, it doesn't have ALL the bells and whistles that you might get with some TV's, but given that it's got Roku built in, it's got most.  The roku remote as TV remote takes some getting used to, but that's more of a psychological thing. But there's really nothing at all I can complain about. I got the 1080p (not 4K) version and at 40"" the picture is all I could ever hope for. The brightness is very good and you can even adjust the darkness of the background. The number of ports it has is outstanding even though I will at most only use 2 HDMI.  I was even surprised by the packaging.  I noticed there were a couple 2"" long holes in the front of the box so I was nervous of damage.  It was fortunately packaged with a foam cover, not very thick though, but sufficient that there wasn't a single scratch much less a break.Lastly, I want to comment on the weight.  This is the lightest TV I've ever picked up.  I live in a 3rd floor apartment and have lugged both a foam mattress (90 lbs) and an oversized bean bag lounger up those stairs.  I was dreading bring up the TV.  I'm not exaggerating in the least when I say that I could carry it with one had.  The box has 2 handles and I only used one taking it from my vehicle to the stairs.  Obviously I was more careful on the way up, but in my apartment, I literally picked up the tv with one hand to put it on it's low stand.  It was a strange feeling.TL;DR: Great TV, more than I expected, super light and I would recommend it to anyone and probably will.

  
",
3,396,"







  
  
    Great TV!
  
",5.0 ,Amazon Customer,"Reviewed in the United States February 18, 2021","









  
  
    
  Roku is so easy to set up. I had it connected to Amazon, Netflix, Youtube, Hulu, etc. in a few minutes. Great sound and picture. Only small complaint is the remote is a little cheaply made, but it hasn't broken yet. Also the legs for the TV are spaced very far apart, just a few inches from the edges, so it just barely fit the shelf I put it on. But all around great value, very happy with it.

  
",
4,106,"







  
  
    Love it
  
",5.0 ,H.M. Murdock,"Reviewed in the United States January 28, 2021","









  
  
    
  Easy to use, very fair price, and the picture quality is simply gorgeous. I have been very, very happy with this TV -- especially given what it costs. Netflix, Hulu, Youtube, you name it... I highly recommend this television.

  
",
5,432,"







  
  
    Caution TCL quality isn’t the greatest, new tv fail after 3 months
  
",1.0 ,EGUM,"Reviewed in the United States January 13, 2021","









  
  
    
  Brand new TV failed just after 3 months, took 18 days to get fixed even though TVL guarantees 10 days.  It was an assembly problem on a resistor.  TCL will not offer a warranty over 1 year, so if you buy these  CHEAP TVs, then you must purchase the extended warranty,, I would not purchase another TCL tv.

  
",
6,16,"







  
  
    See pictures: Perfect TV for a non-theater type home setup. Simple and intuitive with a nice picture
  
",5.0 ,James C.,"Reviewed in the United States April 7, 2019","









  
  
    
  This TCL 40-inch TV offers a great solution for most casual home setups.  We have put it in our closet like armoire that had been previously accommodating a fifteen year old standard definition 42"" plasma TV. That old plasma had been handed down from our family room a few years ago when we upgraded.  The problem was, it required we keep an extra cable box setup in our bedroom at a cost of $11/month.  Since we infrequently use the bedroom TV it did not make financial sense to keep the cable setup and as a result we sacrificed a usable TV.  This TV was a reasonable investment whose upfront cost would offset the cable box setup in a little over a year.  We also now have Netflix, Youtube, Amazon Music and many broadcast channels from the internal antenna jack and all the app channels we care to add on (ESPN, News, etc).The installation was simple and required nothing but another device with an internet connection to verify connections/logins (I used my iPhone).  The remote control is simple to use and the TV's interface is simple to navigate.  For a simple home setup, this TV is perfect; with its nice HD picture, simple interface, reasonable price and internal speakers.  This was well worth the purchase for our needs and I would recommend this TV for all but those looking to use it as part of some glorious theater setup.  Should any issues develop as time goes on I will update.  A picture is attached for reference.

  
",
7,73,"







  
  
    Nice TV for the price, but with a strange quirk.
  
",4.0 ,Philip White,"Reviewed in the United States April 17, 2020","









  
  
    
  I bought this TV for my upstairs family room. It is a nice little set; especially for the price. I Also control most of the media devices in this house using Alexa. I have a Roku attached to my TV downstairs and I works very well using the Alexa skill. - This TV is also listed as Alexa-compatible. It is EXCEPT that for some unfathomable reason I will not switch to NETFLIX using Alexa; a message come on the screen saying to use the remote. - I don't have this problem on any other Roku device I own.  The other odd problem is  the Roku remote. Normally these are wireless, but this one uses IR and so the control needs to be used line-of-sight.  - Hope the Netflix problem is a firmware-related thing and they get it fixed. Other than that, It's a nice set, especially if you have speakers or a sound bar. The built-in speakers are kind of tinny.

  
",
8,314,"







  
  
    Decent
  
",3.0 ,Tony T.,"Reviewed in the United States June 30, 2020","









  
  
    
  Decent TV for the money. Vesa bolt pattern  on rear of TV is accurate. Why they put packing tape on the screen itself is beyond me. Careful taking it off, you'll tear the LED right out of the Z bar in the bezel.

  
",
9,120,"







  
  
    Sit and spin...
  
",2.0 ,Pseudobliss,"Reviewed in the United States March 16, 2021","









  
  
    
  I got this for my bedroom; small and easily hidden in my armoire. It was priced good for budget.  Most of this tv is great. However, it is exceedingly slow to respond to remote.  It will “hang” with just a “twirling” icon for minutes before every button I've pushed to get the tv to track the remote suddenly speeds through the tv.  There again, it’s just my bedroom tv I use when it’s late and just want to fall asleep watching a late night prime show or listen to YouTube.  I’d shop around if this will be your primary flatscreen.

  
",
